,Completed
720575940629792620,True
720575940629795227,True
720575940629797260,True
720575940629800830,True
720575940629803026,True
720575940629805571,True
720575940629809231,True
720575940629812602,True
720575940629817603,True
720575940629820571,True
720575940629822531,True
720575940629824828,True
720575940629827600,True
720575940629829175,True
720575940629832207,True
720575940629835390,True
720575940629837355,True
720575940629839738,True
720575940629842691,True
720575940629845442,True
720575940629846841,True
720575940629849404,True
720575940629852419,True
720575940629855567,True
720575940629856811,True
720575940629860089,True
720575940629861163,True
720575940629864443,True
720575940629868187,True
720575940629870458,True
720575940629872971,True
720575940629874806,True
720575940629877248,True
720575940629879040,True
720575940629881679,True
720575940629884715,True
720575940629886967,True
720575940629889383,True
720575940629893367,True
720575940629895484,True
720575940629899511,True
720575940629901047,True
720575940629903691,True
720575940629906223,True
720575940629907984,True
720575940629910543,True
720575940629913655,True
720575940629915919,True
720575940629917890,True
720575940629921099,True
720575940629923031,True
720575940629925647,True
720575940629928826,True
720575940629930831,True
720575940629933561,True
720575940629935742,True
720575940629937530,True
720575940629939703,True
720575940629941507,True
720575940629943148,True
720575940629945282,True
720575940629947664,True
720575940629949566,True
720575940629951567,True
720575940629954127,True
720575940629956368,True
720575940629959468,True
720575940629961295,True
720575940629964591,True
720575940629966648,True
720575940629969858,True
720575940629971791,True
720575940629974019,True
720575940629975868,True
720575940629978368,True
720575940629981455,True
720575940629984103,True
720575940629985986,True
720575940629989635,True
720575940629993210,True
720575940629996076,True
720575940629998491,True
720575940630002220,True
720575940630003983,True
720575940630006636,True
720575940630008783,True
720575940630011690,True
720575940630015055,True
720575940630017295,True
720575940630020409,True
720575940630022341,True
720575940630025039,True
720575940630026807,True
720575940630028560,True
720575940630033196,True
720575940630034704,True
720575940630037079,True
720575940630040438,True
720575940630042951,True
720575940630044775,True
720575940630046780,True
720575940630049617,True
720575940630052293,True
720575940630055159,True
720575940630058571,True
720575940630060887,True
720575940630065468,True
720575940630067816,True
720575940630071583,True
720575940630076151,True
720575940630081244,True
720575940630084507,True
720575940630086455,True
720575940630088091,True
720575940630091163,True
720575940630093815,True
720575940630097987,True
720575940630100471,True
720575940630102263,True
720575940630105047,True
720575940630108204,True
720575940630111610,True
720575940630114108,True
720575940630117570,True
720575940630118927,True
720575940630121276,True
720575940630125306,True
720575940630127660,True
720575940630131663,True
720575940630133882,True
720575940630137655,True
720575940630140519,True
720575940630143116,True
720575940630146135,True
720575940630149367,True
720575940630151724,True
720575940630153978,True
720575940630156619,True
720575940630159159,True
720575940630160384,True
720575940630162755,True
720575940630165820,True
720575940630169143,True
720575940630171842,True
720575940630174223,True
720575940630176503,True
720575940630179388,True
720575940630181340,True
720575940630183415,True
720575940630186571,True
720575940630189624,True
720575940630192938,True
720575940630196279,True
720575940630198016,True
720575940630201978,True
720575940630203842,True
720575940630205500,True
720575940630210348,True
720575940630211948,True
720575940630214956,True
720575940630218358,True
720575940630219851,True
720575940630221354,True
720575940630223148,True
720575940630227194,True
720575940630229442,True
720575940630233559,True
720575940630237083,True
720575940630239738,True
720575940630242498,True
720575940630244911,True
720575940630247579,True
720575940630250490,True
720575940630251807,True
720575940630253928,True
720575940630256402,True
720575940630258572,True
720575940630262735,True
720575940630265339,True
720575940630267803,True
720575940630269404,True
720575940630272108,True
720575940630274678,True
720575940630276567,True
720575940630280234,True
720575940630282297,True
720575940630285356,True
720575940630288440,True
720575940630290629,True
720575940630292439,True
720575940630295143,True
720575940630299127,True
720575940630301306,True
720575940630305271,True
720575940630306871,True
720575940630308663,True
720575940630311183,True
720575940630313271,True
720575940630316027,True
720575940630317818,True
720575940630321464,True
720575940630324992,True
720575940630327808,True
720575940630330410,True
720575940630334459,True
720575940630336634,True
720575940630340664,True
720575940630343030,True
720575940630344748,True
720575940630348140,True
720575940630352379,True
720575940630355783,True
720575940630358138,True
720575940630361119,True
720575940630365562,True
720575940630368732,True
720575940630371578,True
720575940630373623,True
720575940630376443,True
720575940630379126,True
720575940630382300,True
720575940630384890,True
720575940630387318,True
720575940630390266,True
720575940630391639,True
720575940630394424,True
720575940630399995,True
720575940630403948,True
720575940630406522,True
720575940630409413,True
720575940630411823,True
720575940630415866,True
720575940630418937,True
720575940630420727,True
720575940630423596,True
720575940630425564,True
720575940630427643,True
720575940630430070,True
720575940630432382,True
720575940630434858,True
720575940630438850,True
720575940630441299,True
720575940630444023,True
720575940630446206,True
720575940630449664,True
720575940630452951,True
720575940630456005,True
720575940630457517,True
720575940630460665,True
720575940630462167,True
720575940630464271,True
720575940630466295,True
720575940630468858,True
720575940630470526,True
720575940630473922,True
720575940630476619,True
720575940630481399,True
720575940630484606,True
720575940630486265,True
720575940630489130,True
720575940630492191,True
720575940630494776,True
720575940630498268,True
720575940630500293,True
720575940630503034,True
720575940630506819,True
720575940630508495,True
720575940630511222,True
720575940630513403,True
720575940630516862,True
720575940630519265,True
720575940630521916,True
720575940630525148,True
720575940630529402,True
720575940630533084,True
720575940630535740,True
720575940630538809,True
720575940630540282,True
720575940630542636,True
720575940630545274,True
720575940630546882,True
720575940630548162,True
720575940630550584,True
720575940630552770,True
720575940630557967,True
720575940630560638,True
720575940630562297,True
720575940630565688,True
720575940630568535,True
720575940630571052,True
720575940630572625,True
720575940630575042,True
720575940630577022,True
720575940630579795,True
720575940630583863,True
720575940630586642,True
720575940630587964,True
720575940630590326,True
720575940630591532,True
720575940630595415,True
720575940630597996,True
720575940630600951,True
720575940630602807,True
720575940630605050,True
720575940630607478,True
720575940630609346,True
720575940630610938,True
720575940630613575,True
720575940630616186,True
720575940630619196,True
720575940630621391,True
720575940630623819,True
720575940630626063,True
720575940630629540,True
720575940630633231,True
720575940630637330,True
720575940630641183,True
720575940630643275,True
720575940630645067,True
720575940630647546,True
